FEATURESname,1_down_avg_singledown,1_down_std_singledown,1_fly_avg_singlefly,1_fly_std_singlefly,2_down_avg_singledown,2_down_std_singledown,2_fly_avg_singlefly,2_fly_std_singlefly,3_down_avg_singledown,3_down_std_singledown,3_fly_avg_singlefly,3_fly_std_singlefly,4_down_avg_singledown,4_down_std_singledown,4_fly_avg_singlefly,4_fly_std_singlefly,5_down_avg_singledown,5_down_std_singledown,5_fly_avg_singlefly,5_fly_std_singlefly,6_down_avg_singledown,6_down_std_singledown,6_fly_avg_singlefly,6_fly_std_singlefly,7_down_avg_singledown,7_down_std_singledown,7_fly_avg_singlefly,7_fly_std_singlefly,8_down_avg_singledown,8_down_std_singledown,8_fly_avg_singlefly,8_fly_std_singlefly,9_down_avg_singledown,9_down_std_singledown,9_fly_avg_singlefly,9_fly_std_singlefly,10_down_avg_singledown,10_down_std_singledown,10_fly_avg_singlefly,10_fly_std_singlefly,11_down_avg_singledown,11_down_std_singledown,11_fly_avg_singlefly,11_fly_std_singlefly,12_down_avg_singledown,12_down_std_singledown,12_fly_avg_singlefly,12_fly_std_singlefly,13_down_avg_singledown,13_down_std_singledown,13_fly_avg_singlefly,13_fly_std_singlefly,14_down_avg_singledown,14_down_std_singledown,14_fly_avg_singlefly,14_fly_std_singlefly,15_down_avg_singledown,15_down_std_singledown,15_fly_avg_singlefly,15_fly_std_singlefly,16_down_avg_singledown,16_down_std_singledown,16_fly_avg_singlefly,16_fly_std_singlefly,17_down_avg_singledown,17_down_std_singledown,17_fly_avg_singlefly,17_fly_std_singlefly,18_down_avg_singledown,18_down_std_singledown,18_fly_avg_singlefly,18_fly_std_singlefly,19_down_avg_singledown,19_down_std_singledown,19_fly_avg_singlefly,19_fly_std_singlefly,20_down_avg_singledown,20_down_std_singledown,20_fly_avg_singlefly,20_fly_std_singlefly,21_down_avg_singledown,21_down_std_singledown,21_fly_avg_singlefly,21_fly_std_singlefly,22_down_avg_singledown,22_down_std_singledown,22_fly_avg_singlefly,22_fly_std_singlefly,23_down_avg_singledown,23_down_std_singledown,23_fly_avg_singlefly,23_fly_std_singlefly,24_down_avg_singledown,24_down_std_singledown,24_fly_avg_singlefly,24_fly_std_singlefly,25_down_avg_singledown,25_down_std_singledown,25_fly_avg_singlefly,25_fly_std_singlefly,26_down_avg_singledown,26_down_std_singledown,26_fly_avg_singlefly,26_fly_std_singlefly,27_down_avg_singledown,27_down_std_singledown,27_fly_avg_singlefly,27_fly_std_singlefly,28_down_avg_singledown,28_down_std_singledown,28_fly_avg_singlefly,28_fly_std_singlefly,29_down_avg_singledown,29_down_std_singledown,29_fly_avg_singlefly,29_fly_std_singlefly,30_down_avg_singledown,30_down_std_singledown,30_fly_avg_singlefly,30_fly_std_singlefly,31_down_avg_singledown,31_down_std_singledown,31_fly_avg_singlefly,31_fly_std_singlefly,32_down_avg_singledown,32_down_std_singledown,32_fly_avg_singlefly,32_fly_std_singlefly,33_down_avg_singledown,33_down_std_singledown,33_fly_avg_singlefly,33_fly_std_singlefly,34_down_avg_singledown,34_down_std_singledown,34_fly_avg_singlefly,34_fly_std_singlefly,35_down_avg_singledown,35_down_std_singledown,35_fly_avg_singlefly,35_fly_std_singlefly,36_down_avg_singledown,36_down_std_singledown,36_fly_avg_singlefly,36_fly_std_singlefly,37_down_avg_singledown,37_down_std_singledown,37_fly_avg_singlefly,37_fly_std_singlefly,38_down_avg_singledown,38_down_std_singledown,38_fly_avg_singlefly,38_fly_std_singlefly,39_down_avg_singledown,39_down_std_singledown,39_fly_avg_singlefly,39_fly_std_singlefly,40_down_avg_singledown,40_down_std_singledown,40_fly_avg_singlefly,40_fly_std_singlefly,41_down_avg_singledown,41_down_std_singledown,41_fly_avg_singlefly,41_fly_std_singlefly,42_down_avg_singledown,42_down_std_singledown,42_fly_avg_singlefly,42_fly_std_singlefly,43_down_avg_singledown,43_down_std_singledown,43_fly_avg_singlefly,43_fly_std_singlefly,44_down_avg_singledown,44_down_std_singledown,44_fly_avg_singlefly,44_fly_std_singlefly,45_down_avg_singledown,45_down_std_singledown,45_fly_avg_singlefly,45_fly_std_singlefly,46_down_avg_singledown,46_down_std_singledown,46_fly_avg_singlefly,46_fly_std_singlefly,47_down_avg_singledown,47_down_std_singledown,47_fly_avg_singlefly,47_fly_std_singlefly,48_down_avg_singledown,48_down_std_singledown,48_fly_avg_singlefly,48_fly_std_singlefly,49_down_avg_singledown,49_down_std_singledown,49_fly_avg_singlefly,49_fly_std_singlefly,50_down_avg_singledown,50_down_std_singledown,50_fly_avg_singlefly,50_fly_std_singlefly,51_down_avg_singledown,51_down_std_singledown,51_fly_avg_singlefly,51_fly_std_singlefly,52_down_avg_singledown,52_down_std_singledown,52_fly_avg_singlefly,52_fly_std_singlefly,53_down_avg_singledown,53_down_std_singledown,53_fly_avg_singlefly,53_fly_std_singlefly,54_down_avg_singledown,54_down_std_singledown,54_fly_avg_singlefly,54_fly_std_singlefly,55_down_avg_singledown,55_down_std_singledown,55_fly_avg_singlefly,55_fly_std_singlefly,56_down_avg_singledown,56_down_std_singledown,56_fly_avg_singlefly,56_fly_std_singlefly,57_down_avg_singledown,57_down_std_singledown,57_fly_avg_singlefly,57_fly_std_singlefly,58_down_avg_singledown,58_down_std_singledown,58_fly_avg_singlefly,58_fly_std_singlefly,59_down_avg_singledown,59_down_std_singledown,59_fly_avg_singlefly,59_fly_std_singlefly,60_down_avg_singledown,60_down_std_singledown,60_fly_avg_singlefly,60_fly_std_singlefly,61_down_avg_singledown,61_down_std_singledown,61_fly_avg_singlefly,61_fly_std_singlefly,62_down_avg_singledown,62_down_std_singledown,62_fly_avg_singlefly,62_fly_std_singlefly,63_down_avg_singledown,63_down_std_singledown,63_fly_avg_singlefly,63_fly_std_singlefly,64_down_avg_singledown,64_down_std_singledown,64_fly_avg_singlefly,64_fly_std_singlefly,65_down_avg_singledown,65_down_std_singledown,65_fly_avg_singlefly,65_fly_std_singlefly,66_down_avg_singledown,66_down_std_singledown,66_fly_avg_singlefly,66_fly_std_singlefly,67_down_avg_singledown,67_down_std_singledown,67_fly_avg_singlefly,67_fly_std_singlefly,68_down_avg_singledown,68_down_std_singledown,68_fly_avg_singlefly,68_fly_std_singlefly,69_down_avg_singledown,69_down_std_singledown,69_fly_avg_singlefly,69_fly_std_singlefly,70_down_avg_singledown,70_down_std_singledown,70_fly_avg_singlefly,70_fly_std_singlefly,71_down_avg_singledown,71_down_std_singledown,71_fly_avg_singlefly,71_fly_std_singlefly,72_down_avg_singledown,72_down_std_singledown,72_fly_avg_singlefly,72_fly_std_singlefly,73_down_avg_singledown,73_down_std_singledown,73_fly_avg_singlefly,73_fly_std_singlefly,74_down_avg_singledown,74_down_std_singledown,74_fly_avg_singlefly,74_fly_std_singlefly,75_down_avg_singledown,75_down_std_singledown,75_fly_avg_singlefly,75_fly_std_singlefly,76_down_avg_singledown,76_down_std_singledown,76_fly_avg_singlefly,76_fly_std_singlefly,77_down_avg_singledown,77_down_std_singledown,77_fly_avg_singlefly,77_fly_std_singlefly,78_down_avg_singledown,78_down_std_singledown,78_fly_avg_singlefly,78_fly_std_singlefly,79_down_avg_singledown,79_down_std_singledown,79_fly_avg_singlefly,79_fly_std_singlefly,80_down_avg_singledown,80_down_std_singledown,80_fly_avg_singlefly,80_fly_std_singlefly,81_down_avg_singledown,81_down_std_singledown,81_fly_avg_singlefly,81_fly_std_singlefly,82_down_avg_singledown,82_down_std_singledown,82_fly_avg_singlefly,82_fly_std_singlefly,83_down_avg_singledown,83_down_std_singledown,83_fly_avg_singlefly,83_fly_std_singlefly,84_down_avg_singledown,84_down_std_singledown,84_fly_avg_singlefly,84_fly_std_singlefly,85_down_avg_singledown,85_down_std_singledown,85_fly_avg_singlefly,85_fly_std_singlefly,86_down_avg_singledown,86_down_std_singledown,86_fly_avg_singlefly,86_fly_std_singlefly,87_down_avg_singledown,87_down_std_singledown,87_fly_avg_singlefly,87_fly_std_singlefly,88_down_avg_singledown,88_down_std_singledown,88_fly_avg_singlefly,88_fly_std_singlefly,89_down_avg_singledown,89_down_std_singledown,89_fly_avg_singlefly,89_fly_std_singlefly,90_down_avg_singledown,90_down_std_singledown,90_fly_avg_singlefly,90_fly_std_singlefly,91_down_avg_singledown,91_down_std_singledown,91_fly_avg_singlefly,91_fly_std_singlefly,92_down_avg_singledown,92_down_std_singledown,92_fly_avg_singlefly,92_fly_std_singlefly,93_down_avg_singledown,93_down_std_singledown,93_fly_avg_singlefly,93_fly_std_singlefly,94_down_avg_singledown,94_down_std_singledown,94_fly_avg_singlefly,94_fly_std_singlefly,95_down_avg_singledown,95_down_std_singledown,95_fly_avg_singlefly,95_fly_std_singlefly,96_down_avg_singledown,96_down_std_singledown,96_fly_avg_singlefly,96_fly_std_singlefly,97_down_avg_singledown,97_down_std_singledown,97_fly_avg_singlefly,97_fly_std_singlefly,98_down_avg_singledown,98_down_std_singledown,98_fly_avg_singlefly,98_fly_std_singlefly,99_down_avg_singledown,99_down_std_singledown,99_fly_avg_singlefly,99_fly_std_singlefly,100_down_avg_singledown,100_down_std_singledown,100_fly_avg_singlefly,100_fly_std_singlefly,101_down_avg_singledown,101_down_std_singledown,101_fly_avg_singlefly,101_fly_std_singlefly,102_down_avg_singledown,102_down_std_singledown,102_fly_avg_singlefly,102_fly_std_singlefly,103_down_avg_singledown,103_down_std_singledown,103_fly_avg_singlefly,103_fly_std_singlefly,104_down_avg_singledown,104_down_std_singledown,104_fly_avg_singlefly,104_fly_std_singlefly,105_down_avg_singledown,105_down_std_singledown,105_fly_avg_singlefly,105_fly_std_singlefly,106_down_avg_singledown,106_down_std_singledown,106_fly_avg_singlefly,106_fly_std_singlefly,107_down_avg_singledown,107_down_std_singledown,107_fly_avg_singlefly,107_fly_std_singlefly,108_down_avg_singledown,108_down_std_singledown,108_fly_avg_singlefly,108_fly_std_singlefly,109_down_avg_singledown,109_down_std_singledown,109_fly_avg_singlefly,109_fly_std_singlefly,110_down_avg_singledown,110_down_std_singledown,110_fly_avg_singlefly,110_fly_std_singlefly,111_down_avg_singledown,111_down_std_singledown,111_fly_avg_singlefly,111_fly_std_singlefly,112_down_avg_singledown,112_down_std_singledown,112_fly_avg_singlefly,112_fly_std_singlefly,113_down_avg_singledown,113_down_std_singledown,113_fly_avg_singlefly,113_fly_std_singlefly,114_down_avg_singledown,114_down_std_singledown,114_fly_avg_singlefly,114_fly_std_singlefly,115_down_avg_singledown,115_down_std_singledown,115_fly_avg_singlefly,115_fly_std_singlefly,116_down_avg_singledown,116_down_std_singledown,116_fly_avg_singlefly,116_fly_std_singlefly,117_down_avg_singledown,117_down_std_singledown,117_fly_avg_singlefly,117_fly_std_singlefly,118_down_avg_singledown,118_down_std_singledown,118_fly_avg_singlefly,118_fly_std_singlefly,119_down_avg_singledown,119_down_std_singledown,119_fly_avg_singlefly,119_fly_std_singlefly,120_down_avg_singledown,120_down_std_singledown,120_fly_avg_singlefly,120_fly_std_singlefly,121_down_avg_singledown,121_down_std_singledown,121_fly_avg_singlefly,121_fly_std_singlefly,122_down_avg_singledown,122_down_std_singledown,122_fly_avg_singlefly,122_fly_std_singlefly,123_down_avg_singledown,123_down_std_singledown,123_fly_avg_singlefly,123_fly_std_singlefly,124_down_avg_singledown,124_down_std_singledown,124_fly_avg_singlefly,124_fly_std_singlefly,125_down_avg_singledown,125_down_std_singledown,125_fly_avg_singlefly,125_fly_std_singlefly,126_down_avg_singledown,126_down_std_singledown,126_fly_avg_singlefly,126_fly_std_singlefly,127_down_avg_singledown,127_down_std_singledown,127_fly_avg_singlefly,127_fly_std_singlefly,speed,deletions,TH_avg_digraph,TH_std_digraph,HE_avg_digraph,HE_std_digraph,IN_avg_digraph,IN_std_digraph,EN_avg_digraph,EN_std_digraph,NT_avg_digraph,NT_std_digraph,RE_avg_digraph,RE_std_digraph,ER_avg_digraph,ER_std_digraph,AN_avg_digraph,AN_std_digraph,TI_avg_digraph,TI_std_digraph,ES_avg_digraph,ES_std_digraph,ON_avg_digraph,ON_std_digraph,AT_avg_digraph,AT_std_digraph,AM_avg_digraph,
all_data/pete-04-10-12_18-59-38.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.0,5933.75202647,222.0,245.413597354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83908045977,80.8901591612,0.83908045977,80.8901591612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,23.0875319099,87.0,23.783604452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991150442478,116.955337213,1.0,112.384415509,66.0,23.5002185941,65.0,24.9033749157,73.0,21.8926502643,73.0,21.8926502643,72.0,19.40171488,71.0,21.709193894,1.0,74.2454076395,1.0,74.0225566222,0.962025316456,80.6960981346,0.962025316456,80.6960981346,0.985714285714,71.5242384622,0.985714285714,71.5242384622,64.0,19.1447863044,64.0,18.3071648341,0.964285714286,103.161718087,0.983333333333,67.5265989745,0.985714285714,69.9305111847,0.942028985507,68.6056326349,67.0,28.7352446608,65.0,21.8893320397,1.0,77.908314572,0.985915492958,76.3038906048,1.0,89.1969857827,0.986301369863,76.2311224468,0.987179487179,87.2782431815,1.0,71.9207834989,80.0,52.0169266272,63.0,30.2979196386,80.0,39.6395998005,77.0,38.8288662088,0,0,0,0,0.987341772152,78.2758102325,0.987341772152,77.9044773741,80.0,19.9538113996,80.0,23.6107729444,1.0,75.8359188787,0.985915492958,73.1252220339,79.0,25.2343348148,61.0,26.7953750857,76.0,28.4420000777,76.0,28.4420000777,68.0,24.2743465914,68.0,24.332553724,80.5,7.5,80.5,7.5,70.0,19.6267408202,70.0,19.6267408202,87.0,0.0,87.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63469694849199,0,399.543103448,456.168004295,408.073170732,575.736575529,340.086956522,349.270608062,850.730769231,1442.00752312,1110.87628866,676.592680125,1302.61538462,1482.33853387,601.021276596,507.801707377,369.48,433.706394081,996.181818182,872.849442207,1003.54761905,571.733629386,417.324675325,383.459184965,554.433333333,335.530642747,345.75,138.029661667
