8_down_avg_singledown,13_down_avg_singledown,13_down_std_singledown,13_fly_avg_singlefly,32_down_avg_singledown,32_down_std_singledown,32_fly_avg_singlefly,32_fly_std_singlefly,65_fly_avg_singlefly,65_fly_std_singlefly,66_down_avg_singledown,66_down_std_singledown,66_fly_avg_singlefly,66_fly_std_singlefly,67_down_std_singledown,67_fly_std_singlefly,68_down_avg_singledown,68_down_std_singledown,68_fly_avg_singlefly,68_fly_std_singlefly,69_down_avg_singledown,69_down_std_singledown,69_fly_avg_singlefly,69_fly_std_singlefly,70_down_std_singledown,70_fly_avg_singlefly,71_fly_avg_singlefly,71_fly_std_singlefly,72_down_avg_singledown,72_down_std_singledown,72_fly_avg_singlefly,72_fly_std_singlefly,73_down_avg_singledown,73_down_std_singledown,73_fly_avg_singlefly,73_fly_std_singlefly,75_down_avg_singledown,75_down_std_singledown,75_fly_avg_singlefly,76_down_avg_singledown,76_down_std_singledown,76_fly_std_singlefly,77_down_avg_singledown,77_down_std_singledown,77_fly_avg_singlefly,77_fly_std_singlefly,78_down_avg_singledown,78_down_std_singledown,78_fly_avg_singlefly,78_fly_std_singlefly,79_down_avg_singledown,79_down_std_singledown,79_fly_avg_singlefly,79_fly_std_singlefly,80_fly_avg_singlefly,80_fly_std_singlefly,82_down_std_singledown,82_fly_avg_singlefly,82_fly_std_singlefly,83_down_avg_singledown,83_down_std_singledown,83_fly_avg_singlefly,83_fly_std_singlefly,84_fly_avg_singlefly,84_fly_std_singlefly,85_down_avg_singledown,85_down_std_singledown,85_fly_avg_singlefly,85_fly_std_singlefly,86_fly_avg_singlefly,86_fly_std_singlefly,87_down_avg_singledown,87_down_std_singledown,87_fly_std_singlefly,89_down_avg_singledown,89_down_std_singledown,89_fly_avg_singlefly,89_fly_std_singlefly,TH_std_digraph,IN_avg_digraph,IN_std_digraph,RE_avg_digraph,RE_std_digraph,ON_avg_digraph,
88.0,0.978494623656,92.8798813315,1.0,96.0,12.365400677,77.0,30.1327074286,47.0,44.5701259145,1.0,94.7948442691,0.964705882353,73.5530005692,98.6426865003,82.4724196323,98.0,14.0966054678,64.0,36.6792495417,1.0,99.383045288,1.0,66.4212967338,105.229492988,0.892857142857,30.0,45.7528141211,1.0,89.4395246601,1.0,59.3768232803,1.0,104.821947249,1.0,65.3755377607,91.0,11.5031552474,85.0,91.0,29.5948837277,29.5900562448,96.0,16.0344456803,83.0,38.2487322305,1.0,96.1030504006,1.0,62.8956366619,1.0,102.328416575,1.0,62.7817520232,0.847457627119,70.2725593045,106.08862918,0.950819672131,66.1927209259,1.0,97.9828854103,1.0,72.886255563,42.0,35.5724612587,95.0,13.7548565398,56.0,27.9439214338,0.933333333333,54.7456340218,104.0,15.8324561161,39.9544184735,94.0,16.3231984767,74.0,42.4131151936,590.100109978,202.46875,184.168228865,281.385714286,246.611915646,599.512820513,
