8_down_avg_singledown,32_down_avg_singledown,32_down_std_singledown,65_fly_avg_singlefly,65_fly_std_singlefly,66_down_avg_singledown,66_down_std_singledown,66_fly_avg_singlefly,66_fly_std_singlefly,67_down_avg_singledown,67_fly_avg_singlefly,67_fly_std_singlefly,68_down_std_singledown,68_fly_avg_singlefly,68_fly_std_singlefly,69_down_std_singledown,69_fly_avg_singlefly,69_fly_std_singlefly,70_down_avg_singledown,70_down_std_singledown,70_fly_avg_singlefly,70_fly_std_singlefly,71_down_avg_singledown,71_down_std_singledown,71_fly_avg_singlefly,71_fly_std_singlefly,72_down_avg_singledown,72_fly_avg_singlefly,73_down_avg_singledown,73_down_std_singledown,73_fly_avg_singlefly,76_down_avg_singledown,76_down_std_singledown,76_fly_std_singlefly,77_down_avg_singledown,77_down_std_singledown,77_fly_avg_singlefly,77_fly_std_singlefly,78_down_avg_singledown,78_down_std_singledown,78_fly_avg_singlefly,78_fly_std_singlefly,79_down_avg_singledown,79_fly_avg_singlefly,80_down_avg_singledown,82_down_std_singledown,82_fly_avg_singlefly,82_fly_std_singlefly,83_down_std_singledown,83_fly_avg_singlefly,83_fly_std_singlefly,84_down_avg_singledown,84_down_std_singledown,84_fly_avg_singlefly,84_fly_std_singlefly,85_down_avg_singledown,85_down_std_singledown,85_fly_avg_singlefly,85_fly_std_singlefly,86_down_avg_singledown,86_down_std_singledown,86_fly_avg_singlefly,86_fly_std_singlefly,87_fly_avg_singlefly,89_down_avg_singledown,89_down_std_singledown,89_fly_avg_singlefly,IN_avg_digraph,IN_std_digraph,NT_avg_digraph,RE_avg_digraph,RE_std_digraph,TI_std_digraph,AT_avg_digraph,AT_std_digraph,
1.0,1.0,94.6138203435,40.0,32.5363922774,1.0,93.2449730549,0.833333333333,47.9694636664,1.0,1.0,50.8931762088,21.7824168588,39.0,30.9328644853,108.433339691,1.0,51.4876286463,80.0,18.2898879166,48.0,27.9399355762,0.97,97.864057964,0.923076923077,57.4930571332,96.0,40.0,96.0,24.2670329643,48.0,0.978260869565,91.2554721221,62.0678160813,81.0,23.1366166564,32.0,32.0369105309,88.0,26.3812598976,32.0,27.6041716279,96.0,40.0,1.0,21.1745677368,48.0,29.2096370835,114.149626609,0.833333333333,54.4028335719,99.0,17.5239148378,32.0,30.5925662456,0.932038834951,103.315978977,0.78125,44.8189754445,0.923076923077,95.5603507865,1.0,40.4024398132,32.0,1.0,89.6435401226,0.888888888889,166.487179487,122.581604801,273.363636364,161.0,84.5571995752,406.017274879,367.68,456.720809248,
