8_down_avg_singledown,32_down_avg_singledown,32_down_std_singledown,65_fly_avg_singlefly,65_fly_std_singlefly,66_down_avg_singledown,66_down_std_singledown,66_fly_avg_singlefly,66_fly_std_singlefly,67_down_avg_singledown,67_fly_avg_singlefly,67_fly_std_singlefly,68_down_std_singledown,68_fly_avg_singlefly,68_fly_std_singlefly,69_down_std_singledown,69_fly_avg_singlefly,69_fly_std_singlefly,70_down_avg_singledown,70_down_std_singledown,70_fly_avg_singlefly,70_fly_std_singlefly,71_down_avg_singledown,71_down_std_singledown,71_fly_avg_singlefly,71_fly_std_singlefly,72_down_avg_singledown,72_fly_avg_singlefly,73_down_avg_singledown,73_down_std_singledown,73_fly_avg_singlefly,76_down_avg_singledown,76_down_std_singledown,76_fly_std_singlefly,77_down_avg_singledown,77_down_std_singledown,77_fly_avg_singlefly,77_fly_std_singlefly,78_down_avg_singledown,78_down_std_singledown,78_fly_avg_singlefly,78_fly_std_singlefly,79_down_avg_singledown,79_fly_avg_singlefly,80_down_avg_singledown,82_down_std_singledown,82_fly_avg_singlefly,82_fly_std_singlefly,83_down_std_singledown,83_fly_avg_singlefly,83_fly_std_singlefly,84_down_avg_singledown,84_down_std_singledown,84_fly_avg_singlefly,84_fly_std_singlefly,85_down_avg_singledown,85_down_std_singledown,85_fly_avg_singlefly,85_fly_std_singlefly,86_down_avg_singledown,86_down_std_singledown,86_fly_avg_singlefly,86_fly_std_singlefly,87_fly_avg_singlefly,89_down_avg_singledown,89_down_std_singledown,89_fly_avg_singlefly,IN_avg_digraph,IN_std_digraph,NT_avg_digraph,RE_avg_digraph,RE_std_digraph,TI_std_digraph,AT_avg_digraph,AT_std_digraph,
88.0,104.0,21.6573566229,0.986301369863,81.55255865,0.923076923077,95.258182335,0.958333333333,76.3196244058,88.0,64.0,29.823289078,10.307764064,64.75,30.0281118288,106.259948554,0.607142857143,47.4489656024,0.896551724138,103.070444108,0.454545454545,57.7054480338,1.0,100.616433383,0.916666666667,72.1938459212,88.0,8.0,103.0,18.3466618217,40.0,1.0,91.656969184,62.4919994879,0.846153846154,95.9453801719,0.958333333333,48.021888094,0.916666666667,87.4755124465,1.0,47.3708771293,120.0,56.0,1.0,23.9346332052,32.0,24.8957827754,122.518758009,0.833333333333,46.3955417718,1.0,90.2406043124,1.0,45.700474104,88.0,12.2202018532,24.0,35.0745238346,79.6666666667,6.54896090146,42.6666666667,20.9973543307,17.0,112.0,14.7783625615,56.0,197.28,141.35501972,642.34375,116.0,28.0,477.85379347,143.75,12.8135670287,
