8_down_avg_singledown,13_down_avg_singledown,13_down_std_singledown,13_fly_avg_singlefly,32_down_avg_singledown,32_down_std_singledown,32_fly_avg_singlefly,32_fly_std_singlefly,65_fly_avg_singlefly,65_fly_std_singlefly,66_down_avg_singledown,66_down_std_singledown,66_fly_avg_singlefly,66_fly_std_singlefly,67_down_std_singledown,67_fly_std_singlefly,68_down_avg_singledown,68_down_std_singledown,68_fly_avg_singlefly,68_fly_std_singlefly,69_down_avg_singledown,69_down_std_singledown,69_fly_avg_singlefly,69_fly_std_singlefly,70_down_std_singledown,70_fly_avg_singlefly,71_fly_avg_singlefly,71_fly_std_singlefly,72_down_avg_singledown,72_down_std_singledown,72_fly_avg_singlefly,72_fly_std_singlefly,73_down_avg_singledown,73_down_std_singledown,73_fly_avg_singlefly,73_fly_std_singlefly,75_down_avg_singledown,75_down_std_singledown,75_fly_avg_singlefly,76_down_avg_singledown,76_down_std_singledown,76_fly_std_singlefly,77_down_avg_singledown,77_down_std_singledown,77_fly_avg_singlefly,77_fly_std_singlefly,78_down_avg_singledown,78_down_std_singledown,78_fly_avg_singlefly,78_fly_std_singlefly,79_down_avg_singledown,79_down_std_singledown,79_fly_avg_singlefly,79_fly_std_singlefly,80_fly_avg_singlefly,80_fly_std_singlefly,82_down_std_singledown,82_fly_avg_singlefly,82_fly_std_singlefly,83_down_avg_singledown,83_down_std_singledown,83_fly_avg_singlefly,83_fly_std_singlefly,84_fly_avg_singlefly,84_fly_std_singlefly,85_down_avg_singledown,85_down_std_singledown,85_fly_avg_singlefly,85_fly_std_singlefly,86_fly_avg_singlefly,86_fly_std_singlefly,87_down_avg_singledown,87_down_std_singledown,87_fly_std_singlefly,89_down_avg_singledown,89_down_std_singledown,89_fly_avg_singlefly,89_fly_std_singlefly,TH_std_digraph,IN_avg_digraph,IN_std_digraph,RE_avg_digraph,RE_std_digraph,ON_avg_digraph,
86.0,95.0,15.481786534,94.0,0.989247311828,93.7926909531,0.888888888889,83.7146926924,50.0,32.0772094862,1.0,102.169467063,1.0,100.829559158,90.1034767612,69.4560697492,87.5,12.9903810568,87.5,12.9903810568,1.0,99.3485926279,0.94,85.6869928452,99.3349036186,1.0,79.0,11.9880893271,80.0,11.9522860933,70.0,31.167748899,1.0,102.78501476,0.9,71.7268661893,97.0,3.0,82.0,90.0,13.6277028774,37.225183488,107.333333333,8.99382504215,79.0,44.5944690143,100.0,11.7335278444,60.0,35.3102083088,0.967741935484,88.095866451,1.0,81.8003667473,110.0,45.7359571648,102.359985671,0.892857142857,57.4570817349,0.944444444444,83.9646273259,0.875,59.9021337266,70.0,33.3192498984,80.0,21.0068016196,63.0,18.2912937916,63.3333333333,38.5861230093,126.666666667,9.42809041582,49.888765157,90.75,12.3161479368,75.5,7.79422863406,907.246383294,258.5,251.123176947,148.0,24.0104144071,760.833333333,
