Name,1_down_min,1_down_max,1_down_avg,1_down_std,1_fly_min,1_fly_max,1_fly_avg,1_fly_std,2_down_min,2_down_max,2_down_avg,2_down_std,2_fly_min,2_fly_max,2_fly_avg,2_fly_std,3_down_min,3_down_max,3_down_avg,3_down_std,3_fly_min,3_fly_max,3_fly_avg,3_fly_std,4_down_min,4_down_max,4_down_avg,4_down_std,4_fly_min,4_fly_max,4_fly_avg,4_fly_std,5_down_min,5_down_max,5_down_avg,5_down_std,5_fly_min,5_fly_max,5_fly_avg,5_fly_std,6_down_min,6_down_max,6_down_avg,6_down_std,6_fly_min,6_fly_max,6_fly_avg,6_fly_std,7_down_min,7_down_max,7_down_avg,7_down_std,7_fly_min,7_fly_max,7_fly_avg,7_fly_std,8_down_min,8_down_max,8_down_avg,8_down_std,8_fly_min,8_fly_max,8_fly_avg,8_fly_std,9_down_min,9_down_max,9_down_avg,9_down_std,9_fly_min,9_fly_max,9_fly_avg,9_fly_std,10_down_min,10_down_max,10_down_avg,10_down_std,10_fly_min,10_fly_max,10_fly_avg,10_fly_std,11_down_min,11_down_max,11_down_avg,11_down_std,11_fly_min,11_fly_max,11_fly_avg,11_fly_std,12_down_min,12_down_max,12_down_avg,12_down_std,12_fly_min,12_fly_max,12_fly_avg,12_fly_std,13_down_min,13_down_max,13_down_avg,13_down_std,13_fly_min,13_fly_max,13_fly_avg,13_fly_std,14_down_min,14_down_max,14_down_avg,14_down_std,14_fly_min,14_fly_max,14_fly_avg,14_fly_std,15_down_min,15_down_max,15_down_avg,15_down_std,15_fly_min,15_fly_max,15_fly_avg,15_fly_std,16_down_min,16_down_max,16_down_avg,16_down_std,16_fly_min,16_fly_max,16_fly_avg,16_fly_std,17_down_min,17_down_max,17_down_avg,17_down_std,17_fly_min,17_fly_max,17_fly_avg,17_fly_std,18_down_min,18_down_max,18_down_avg,18_down_std,18_fly_min,18_fly_max,18_fly_avg,18_fly_std,19_down_min,19_down_max,19_down_avg,19_down_std,19_fly_min,19_fly_max,19_fly_avg,19_fly_std,20_down_min,20_down_max,20_down_avg,20_down_std,20_fly_min,20_fly_max,20_fly_avg,20_fly_std,21_down_min,21_down_max,21_down_avg,21_down_std,21_fly_min,21_fly_max,21_fly_avg,21_fly_std,22_down_min,22_down_max,22_down_avg,22_down_std,22_fly_min,22_fly_max,22_fly_avg,22_fly_std,23_down_min,23_down_max,23_down_avg,23_down_std,23_fly_min,23_fly_max,23_fly_avg,23_fly_std,24_down_min,24_down_max,24_down_avg,24_down_std,24_fly_min,24_fly_max,24_fly_avg,24_fly_std,25_down_min,25_down_max,25_down_avg,25_down_std,25_fly_min,25_fly_max,25_fly_avg,25_fly_std,26_down_min,26_down_max,26_down_avg,26_down_std,26_fly_min,26_fly_max,26_fly_avg,26_fly_std,27_down_min,27_down_max,27_down_avg,27_down_std,27_fly_min,27_fly_max,27_fly_avg,27_fly_std,28_down_min,28_down_max,28_down_avg,28_down_std,28_fly_min,28_fly_max,28_fly_avg,28_fly_std,29_down_min,29_down_max,29_down_avg,29_down_std,29_fly_min,29_fly_max,29_fly_avg,29_fly_std,30_down_min,30_down_max,30_down_avg,30_down_std,30_fly_min,30_fly_max,30_fly_avg,30_fly_std,31_down_min,31_down_max,31_down_avg,31_down_std,31_fly_min,31_fly_max,31_fly_avg,31_fly_std,32_down_min,32_down_max,32_down_avg,32_down_std,32_fly_min,32_fly_max,32_fly_avg,32_fly_std,33_down_min,33_down_max,33_down_avg,33_down_std,33_fly_min,33_fly_max,33_fly_avg,33_fly_std,34_down_min,34_down_max,34_down_avg,34_down_std,34_fly_min,34_fly_max,34_fly_avg,34_fly_std,35_down_min,35_down_max,35_down_avg,35_down_std,35_fly_min,35_fly_max,35_fly_avg,35_fly_std,36_down_min,36_down_max,36_down_avg,36_down_std,36_fly_min,36_fly_max,36_fly_avg,36_fly_std,37_down_min,37_down_max,37_down_avg,37_down_std,37_fly_min,37_fly_max,37_fly_avg,37_fly_std,38_down_min,38_down_max,38_down_avg,38_down_std,38_fly_min,38_fly_max,38_fly_avg,38_fly_std,39_down_min,39_down_max,39_down_avg,39_down_std,39_fly_min,39_fly_max,39_fly_avg,39_fly_std,40_down_min,40_down_max,40_down_avg,40_down_std,40_fly_min,40_fly_max,40_fly_avg,40_fly_std,41_down_min,41_down_max,41_down_avg,41_down_std,41_fly_min,41_fly_max,41_fly_avg,41_fly_std,42_down_min,42_down_max,42_down_avg,42_down_std,42_fly_min,42_fly_max,42_fly_avg,42_fly_std,43_down_min,43_down_max,43_down_avg,43_down_std,43_fly_min,43_fly_max,43_fly_avg,43_fly_std,44_down_min,44_down_max,44_down_avg,44_down_std,44_fly_min,44_fly_max,44_fly_avg,44_fly_std,45_down_min,45_down_max,45_down_avg,45_down_std,45_fly_min,45_fly_max,45_fly_avg,45_fly_std,46_down_min,46_down_max,46_down_avg,46_down_std,46_fly_min,46_fly_max,46_fly_avg,46_fly_std,47_down_min,47_down_max,47_down_avg,47_down_std,47_fly_min,47_fly_max,47_fly_avg,47_fly_std,48_down_min,48_down_max,48_down_avg,48_down_std,48_fly_min,48_fly_max,48_fly_avg,48_fly_std,49_down_min,49_down_max,49_down_avg,49_down_std,49_fly_min,49_fly_max,49_fly_avg,49_fly_std,50_down_min,50_down_max,50_down_avg,50_down_std,50_fly_min,50_fly_max,50_fly_avg,50_fly_std,51_down_min,51_down_max,51_down_avg,51_down_std,51_fly_min,51_fly_max,51_fly_avg,51_fly_std,52_down_min,52_down_max,52_down_avg,52_down_std,52_fly_min,52_fly_max,52_fly_avg,52_fly_std,53_down_min,53_down_max,53_down_avg,53_down_std,53_fly_min,53_fly_max,53_fly_avg,53_fly_std,54_down_min,54_down_max,54_down_avg,54_down_std,54_fly_min,54_fly_max,54_fly_avg,54_fly_std,55_down_min,55_down_max,55_down_avg,55_down_std,55_fly_min,55_fly_max,55_fly_avg,55_fly_std,56_down_min,56_down_max,56_down_avg,56_down_std,56_fly_min,56_fly_max,56_fly_avg,56_fly_std,57_down_min,57_down_max,57_down_avg,57_down_std,57_fly_min,57_fly_max,57_fly_avg,57_fly_std,58_down_min,58_down_max,58_down_avg,58_down_std,58_fly_min,58_fly_max,58_fly_avg,58_fly_std,59_down_min,59_down_max,59_down_avg,59_down_std,59_fly_min,59_fly_max,59_fly_avg,59_fly_std,60_down_min,60_down_max,60_down_avg,60_down_std,60_fly_min,60_fly_max,60_fly_avg,60_fly_std,61_down_min,61_down_max,61_down_avg,61_down_std,61_fly_min,61_fly_max,61_fly_avg,61_fly_std,62_down_min,62_down_max,62_down_avg,62_down_std,62_fly_min,62_fly_max,62_fly_avg,62_fly_std,63_down_min,63_down_max,63_down_avg,63_down_std,63_fly_min,63_fly_max,63_fly_avg,63_fly_std,64_down_min,64_down_max,64_down_avg,64_down_std,64_fly_min,64_fly_max,64_fly_avg,64_fly_std,65_down_min,65_down_max,65_down_avg,65_down_std,65_fly_min,65_fly_max,65_fly_avg,65_fly_std,66_down_min,66_down_max,66_down_avg,66_down_std,66_fly_min,66_fly_max,66_fly_avg,66_fly_std,67_down_min,67_down_max,67_down_avg,67_down_std,67_fly_min,67_fly_max,67_fly_avg,67_fly_std,68_down_min,68_down_max,68_down_avg,68_down_std,68_fly_min,68_fly_max,68_fly_avg,68_fly_std,69_down_min,69_down_max,69_down_avg,69_down_std,69_fly_min,69_fly_max,69_fly_avg,69_fly_std,70_down_min,70_down_max,70_down_avg,70_down_std,70_fly_min,70_fly_max,70_fly_avg,70_fly_std,71_down_min,71_down_max,71_down_avg,71_down_std,71_fly_min,71_fly_max,71_fly_avg,71_fly_std,72_down_min,72_down_max,72_down_avg,72_down_std,72_fly_min,72_fly_max,72_fly_avg,72_fly_std,73_down_min,73_down_max,73_down_avg,73_down_std,73_fly_min,73_fly_max,73_fly_avg,73_fly_std,74_down_min,74_down_max,74_down_avg,74_down_std,74_fly_min,74_fly_max,74_fly_avg,74_fly_std,75_down_min,75_down_max,75_down_avg,75_down_std,75_fly_min,75_fly_max,75_fly_avg,75_fly_std,76_down_min,76_down_max,76_down_avg,76_down_std,76_fly_min,76_fly_max,76_fly_avg,76_fly_std,77_down_min,77_down_max,77_down_avg,77_down_std,77_fly_min,77_fly_max,77_fly_avg,77_fly_std,78_down_min,78_down_max,78_down_avg,78_down_std,78_fly_min,78_fly_max,78_fly_avg,78_fly_std,79_down_min,79_down_max,79_down_avg,79_down_std,79_fly_min,79_fly_max,79_fly_avg,79_fly_std,80_down_min,80_down_max,80_down_avg,80_down_std,80_fly_min,80_fly_max,80_fly_avg,80_fly_std,81_down_min,81_down_max,81_down_avg,81_down_std,81_fly_min,81_fly_max,81_fly_avg,81_fly_std,82_down_min,82_down_max,82_down_avg,82_down_std,82_fly_min,82_fly_max,82_fly_avg,82_fly_std,83_down_min,83_down_max,83_down_avg,83_down_std,83_fly_min,83_fly_max,83_fly_avg,83_fly_std,84_down_min,84_down_max,84_down_avg,84_down_std,84_fly_min,84_fly_max,84_fly_avg,84_fly_std,85_down_min,85_down_max,85_down_avg,85_down_std,85_fly_min,85_fly_max,85_fly_avg,85_fly_std,86_down_min,86_down_max,86_down_avg,86_down_std,86_fly_min,86_fly_max,86_fly_avg,86_fly_std,87_down_min,87_down_max,87_down_avg,87_down_std,87_fly_min,87_fly_max,87_fly_avg,87_fly_std,88_down_min,88_down_max,88_down_avg,88_down_std,88_fly_min,88_fly_max,88_fly_avg,88_fly_std,89_down_min,89_down_max,89_down_avg,89_down_std,89_fly_min,89_fly_max,89_fly_avg,89_fly_std,90_down_min,90_down_max,90_down_avg,90_down_std,90_fly_min,90_fly_max,90_fly_avg,90_fly_std,91_down_min,91_down_max,91_down_avg,91_down_std,91_fly_min,91_fly_max,91_fly_avg,91_fly_std,92_down_min,92_down_max,92_down_avg,92_down_std,92_fly_min,92_fly_max,92_fly_avg,92_fly_std,93_down_min,93_down_max,93_down_avg,93_down_std,93_fly_min,93_fly_max,93_fly_avg,93_fly_std,94_down_min,94_down_max,94_down_avg,94_down_std,94_fly_min,94_fly_max,94_fly_avg,94_fly_std,95_down_min,95_down_max,95_down_avg,95_down_std,95_fly_min,95_fly_max,95_fly_avg,95_fly_std,96_down_min,96_down_max,96_down_avg,96_down_std,96_fly_min,96_fly_max,96_fly_avg,96_fly_std,97_down_min,97_down_max,97_down_avg,97_down_std,97_fly_min,97_fly_max,97_fly_avg,97_fly_std,98_down_min,98_down_max,98_down_avg,98_down_std,98_fly_min,98_fly_max,98_fly_avg,98_fly_std,99_down_min,99_down_max,99_down_avg,99_down_std,99_fly_min,99_fly_max,99_fly_avg,99_fly_std,100_down_min,100_down_max,100_down_avg,100_down_std,100_fly_min,100_fly_max,100_fly_avg,100_fly_std,101_down_min,101_down_max,101_down_avg,101_down_std,101_fly_min,101_fly_max,101_fly_avg,101_fly_std,102_down_min,102_down_max,102_down_avg,102_down_std,102_fly_min,102_fly_max,102_fly_avg,102_fly_std,103_down_min,103_down_max,103_down_avg,103_down_std,103_fly_min,103_fly_max,103_fly_avg,103_fly_std,104_down_min,104_down_max,104_down_avg,104_down_std,104_fly_min,104_fly_max,104_fly_avg,104_fly_std,105_down_min,105_down_max,105_down_avg,105_down_std,105_fly_min,105_fly_max,105_fly_avg,105_fly_std,106_down_min,106_down_max,106_down_avg,106_down_std,106_fly_min,106_fly_max,106_fly_avg,106_fly_std,107_down_min,107_down_max,107_down_avg,107_down_std,107_fly_min,107_fly_max,107_fly_avg,107_fly_std,108_down_min,108_down_max,108_down_avg,108_down_std,108_fly_min,108_fly_max,108_fly_avg,108_fly_std,109_down_min,109_down_max,109_down_avg,109_down_std,109_fly_min,109_fly_max,109_fly_avg,109_fly_std,110_down_min,110_down_max,110_down_avg,110_down_std,110_fly_min,110_fly_max,110_fly_avg,110_fly_std,111_down_min,111_down_max,111_down_avg,111_down_std,111_fly_min,111_fly_max,111_fly_avg,111_fly_std,112_down_min,112_down_max,112_down_avg,112_down_std,112_fly_min,112_fly_max,112_fly_avg,112_fly_std,113_down_min,113_down_max,113_down_avg,113_down_std,113_fly_min,113_fly_max,113_fly_avg,113_fly_std,114_down_min,114_down_max,114_down_avg,114_down_std,114_fly_min,114_fly_max,114_fly_avg,114_fly_std,115_down_min,115_down_max,115_down_avg,115_down_std,115_fly_min,115_fly_max,115_fly_avg,115_fly_std,116_down_min,116_down_max,116_down_avg,116_down_std,116_fly_min,116_fly_max,116_fly_avg,116_fly_std,117_down_min,117_down_max,117_down_avg,117_down_std,117_fly_min,117_fly_max,117_fly_avg,117_fly_std,118_down_min,118_down_max,118_down_avg,118_down_std,118_fly_min,118_fly_max,118_fly_avg,118_fly_std,119_down_min,119_down_max,119_down_avg,119_down_std,119_fly_min,119_fly_max,119_fly_avg,119_fly_std,120_down_min,120_down_max,120_down_avg,120_down_std,120_fly_min,120_fly_max,120_fly_avg,120_fly_std,121_down_min,121_down_max,121_down_avg,121_down_std,121_fly_min,121_fly_max,121_fly_avg,121_fly_std,122_down_min,122_down_max,122_down_avg,122_down_std,122_fly_min,122_fly_max,122_fly_avg,122_fly_std,123_down_min,123_down_max,123_down_avg,123_down_std,123_fly_min,123_fly_max,123_fly_avg,123_fly_std,124_down_min,124_down_max,124_down_avg,124_down_std,124_fly_min,124_fly_max,124_fly_avg,124_fly_std,125_down_min,125_down_max,125_down_avg,125_down_std,125_fly_min,125_fly_max,125_fly_avg,125_fly_std,126_down_min,126_down_max,126_down_avg,126_down_std,126_fly_min,126_fly_max,126_fly_avg,126_fly_std,127_down_min,127_down_max,127_down_avg,127_down_std,127_fly_min,127_fly_max,127_fly_avg,127_fly_std,8472_min,8472_max,8472_avg,8472_std,7269_min,7269_max,7269_avg,7269_std,7378_min,7378_max,7378_avg,7378_std,6978_min,6978_max,6978_avg,6978_std,7884_min,7884_max,7884_avg,7884_std,8269_min,8269_max,8269_avg,8269_std,6982_min,6982_max,6982_avg,6982_std,6578_min,6578_max,6578_avg,6578_std,8473_min,8473_max,8473_avg,8473_std,6983_min,6983_max,6983_avg,6983_std,7978_min,7978_max,7978_avg,7978_std,6584_min,6584_max,6584_avg,6584_std
../alex-04-10-12_19-13-11.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,119,56.1751152073733,15.0126437682706,0,119,55.4792626728111,16.1368223452156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,231,78.3076923076923,46.6218578902224,0,93,60.5384615384615,23.153718374296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,65.5218390804598,16.980823702909,0,124,59.0632183908046,20.7708771304535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,185,87.6013986013986,30.1466438912204,0,156,59.3111888111888,27.2572120561924,17,94,60.9066666666667,15.1165898564752,0,94,56.64,18.8252596263637,14,171,72.1228070175439,25.7362262091604,14,116,60.7719298245614,21.7183062438197,0,153,69.5255102040816,20.9789584147608,0,136,61.6632653061224,19.6574978568188,15,170,69.1676300578035,18.8304173327817,0,125,56.014450867052,21.1261643483661,15,123,62.3846153846154,17.693422484388,15,123,61.974358974359,18.1552947415675,31,125,69.6794871794872,20.7299446421166,0,125,63.9615384615385,22.1634038321736,15,156,60.685,16.4701479956921,0,99,57.75,16.2218217226056,16,166,80.2920792079208,31.7318410944157,0,146,47.4554455445545,22.5616974786544,47,68,61.5,7.04154339142587,34,68,55.8333333333333,11.6821326059167,43,125,73.2647058823529,22.8567261609323,14,78,54.2941176470588,16.7481858750077,26,112,54.8951048951049,15.6650755319776,0,112,51.2447552447552,17.7776542315082,28,119,64.9333333333333,18.1468087185231,0,119,55.3111111111111,18.812905998244,28,153,67.5318181818182,20.2884626050382,14,110,52.4136363636364,18.3621843485351,16,156,60.3436426116838,23.9146273473866,13,125,47.9209621993127,17.2331078834201,28,204,62.7073170731707,37.8947476265505,0,85,52.9512195121951,16.8984791053445,0,0,0,0,0,0,0,0,16,131,71.3676470588235,21.9007818902624,0,128,54.9558823529412,26.0330298249841,28,202,79.978021978022,26.1645167077278,0,131,60.9505494505495,26.1757117250609,13,180,69.2585227272727,20.0623654365225,0,140,60.4943181818182,21.2747174853294,14,123,59.5396825396825,18.2837645014276,0,123,56.0793650793651,17.5388924622744,34,124,74.4375,24.0025226538795,14,108,54.3125,27.3626541795565,15,153,63.5619834710744,22.7497679806472,0,153,55.8842975206612,22.4467009052849,31,78,54.5,23.5,31,78,54.5,23.5,30,102,62.8055555555556,15.1296607960149,0,102,58.1388888888889,19.0024161881497,93,174,133.5,40.5,15,19,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1030,241.471428571429,210.76527228175,78,1139,222.962732919255,123.19496742968,77,918,196.813432835821,140.48131548359,138,1018,318.621621621622,215.10927455598,78,1019,439.414634146341,232.191731118918,73,799,218.22641509434,153.427507312085,58,796,213.823529411765,149.261515468657,96,765,195.833333333333,108.908218239029,62,6746,1070.88888888889,1993.71186483905,84,1413,393.09756097561,258.99227787716,148,994,346.056603773585,193.445082646213,62,1223,260.561797752809,233.565836542933
